transaction_id,account_id,customer_id,transaction_date,amount,transaction_type,counterparty_name,counterparty_country,channel,full_name,risk_rating,country_of_residence
TXN000189,ACCT00238,CUST0142,2025-01-20 00:00:00,280.04,Deposit,Chloe White,UAE,ATM,Sofia Martinez,Low,Singapore
TXN000190,ACCT00219,CUST0132,2025-01-20 00:00:00,1654.68,ACH,Barbara Smith,Spain,Wire,Mia Ramirez,Medium,Spain
TXN000191,ACCT00142,CUST0085,2025-01-20 00:00:00,5452.37,WireTransfer,Jennifer Garcia,United Kingdom,Online,Emma Anderson,Low,Japan
TXN000192,ACCT00004,CUST0002,2025-01-20 00:00:00,1715.77,Deposit,Priya Jackson,North Korea,ATM,William Ramirez,High,Yemen
TXN000193,ACCT00114,CUST0066,2025-01-20 00:00:00,286.22,CashDeposit,Horizon Ventures,Australia,Online,Charles Torres,Low,Germany
TXN000194,ACCT00207,CUST0126,2025-01-20 00:00:00,2314.37,ACH,John Thomas,Canada,Online,Elizabeth Jones,Low,United Kingdom
TXN000195,ACCT00054,CUST0031,2025-01-21 00:00:00,2991.11,CashDeposit,Nova Logistics,United States,Online,David Ramirez,Low,France
TXN000196,ACCT00107,CUST0061,2025-01-21 00:00:00,2180.67,CashDeposit,Fatima Martin,Canada,Online,Michael Flores,Low,Australia
TXN000197,ACCT00199,CUST0122,2025-01-21 00:00:00,1167.8,ACH,Diego Hill,Canada,ATM,William Smith,Low,India
TXN000198,ACCT00263,CUST0158,2025-01-21 00:00:00,2660.71,Deposit,Joseph Hill,Ireland,Online,Thomas Smith,Low,France
TXN000199,ACCT00317,CUST0193,2025-01-21 00:00:00,384.98,WireTransfer,Joseph Garcia,Switzerland,Branch,Yuki Sanchez,Low,UAE
TXN000200,ACCT00136,CUST0081,2025-01-21 00:00:00,877.76,Withdrawal,Anchor Trading,United Kingdom,ATM,Elizabeth Wilson,Low,Japan
TXN000201,ACCT00209,CUST0128,2025-01-21 00:00:00,1000.85,Withdrawal,William Johnson,India,Wire,Olga Moore,Low,Singapore
TXN000202,ACCT00242,CUST0145,2025-01-21 00:00:00,1664.56,WireTransfer,Sarah Brown,Canada,Wire,Mateo Walker,Medium,Australia
TXN000203,ACCT00092,CUST0052,2025-01-21 00:00:00,905.81,Deposit,Silver Enterprises,India,ATM,Sofia Martinez,Low,United Kingdom
TXN000204,ACCT00215,CUST0131,2025-01-21 00:00:00,449.23,CashDeposit,David Young,UAE,Branch,Robert Lopez,Low,Singapore
TXN000205,ACCT00129,CUST0076,2025-01-21 00:00:00,645.39,Withdrawal,Metro Ventures,Switzerland,Online,Yuki Wright,Medium,Netherlands
TXN000206,ACCT00285,CUST0173,2025-01-22 00:00:00,106.58,ACH,Falcon Holdings,UAE,ATM,Karen Clark,Low,United Kingdom
TXN000207,ACCT00304,CUST0185,2025-01-22 00:00:00,194.39,Withdrawal,Mia Sanchez,Australia,ATM,Sven Wright,Low,UAE
TXN000208,ACCT00207,CUST0126,2025-01-22 00:00:00,1722.36,CashDeposit,Horizon Trading,Ireland,Online,Elizabeth Jones,Low,United Kingdom
TXN000209,ACCT00226,CUST0136,2025-01-22 00:00:00,456.21,Deposit,Sarah Rodriguez,Canada,ATM,James Scott,Low,Japan
TXN000210,ACCT00250,CUST0150,2025-01-22 00:00:00,1965.18,CashDeposit,Sven Wilson,Switzerland,Branch,Elizabeth Jones,Low,Australia
TXN000211,ACCT00243,CUST0145,2025-01-22 00:00:00,309.25,ACH,Thomas Hernandez,Japan,ATM,Mateo Walker,Medium,Australia
TXN000212,ACCT00082,CUST0044,2025-01-22 00:00:00,1081.93,ACH,Ava Robinson,Germany,Branch,Jessica White,Low,United Kingdom
TXN000213,ACCT00011,CUST0005,2025-01-22 00:00:00,15000.0,WireTransfer,Richard Wilson,Venezuela,Branch,Fatima Nguyen,High,Myanmar
TXN000214,ACCT00133,CUST0078,2025-01-22 00:00:00,35.15,CashDeposit,Ava Anderson,United Kingdom,Wire,Thomas Thomas,Medium,France
TXN000215,ACCT00021,CUST0010,2025-01-22 00:00:00,321.08,ACH,Jessica Martin,Canada,Online,Arjun Wilson,High,Switzerland
TXN000216,ACCT00254,CUST0153,2025-01-22 00:00:00,554.8,Withdrawal,Fatima Harris,Singapore,Branch,Charles Anderson,Low,Ireland
TXN000217,ACCT00007,CUST0003,2025-01-23 00:00:00,996.07,ACH,Patricia Rodriguez,Myanmar,Wire,Ahmed Miller,High,Ireland
TXN000218,ACCT00137,CUST0082,2025-01-23 00:00:00,399.83,Withdrawal,Sunrise Freight,Ireland,Online,Sven Brown,Low,Spain
TXN000219,ACCT00174,CUST0105,2025-01-23 00:00:00,406.52,WireTransfer,Barbara Smith,UAE,Online,Sven Young,Medium,Ireland
TXN000220,ACCT00245,CUST0146,2025-01-23 00:00:00,849.65,Withdrawal,John Miller,Japan,Wire,Yuki Lee,Medium,UAE
TXN000221,ACCT00014,CUST0007,2025-01-23 00:00:00,2051.99,CashDeposit,Diego Miller,Australia,Wire,Wei Wilson,High,Netherlands
TXN000222,ACCT00163,CUST0098,2025-01-23 00:00:00,169.7,CashDeposit,Metro Enterprises,Australia,Online,Sven Young,Medium,Switzerland
TXN000223,ACCT00299,CUST0181,2025-01-23 00:00:00,3005.04,ACH,Ava Thompson,France,ATM,Sofia Wilson,Low,Germany
TXN000224,ACCT00272,CUST0163,2025-01-24 00:00:00,1454.08,ACH,Jennifer Lopez,Australia,Wire,Emma Jackson,Low,Germany
TXN000225,ACCT00001,CUST0001,2025-01-24 00:00:00,198.14,ACH,Charles Jones,Myanmar,Branch,Mateo Clark,High,Ireland
TXN000226,ACCT00005,CUST0002,2025-01-24 00:00:00,277.33,ACH,John Walker,Singapore,ATM,William Ramirez,High,Yemen
TXN000227,ACCT00136,CUST0081,2025-01-24 00:00:00,547.94,CashDeposit,Richard Sanchez,Ireland,Branch,Elizabeth Wilson,Low,Japan
TXN000228,ACCT00142,CUST0085,2025-01-24 00:00:00,482.95,Deposit,James Thompson,Canada,ATM,Emma Anderson,Low,Japan
TXN000229,ACCT00253,CUST0152,2025-01-24 00:00:00,249.93,CashDeposit,Diego Johnson,Canada,Branch,Arjun Young,Medium,United States
TXN000230,ACCT00280,CUST0170,2025-01-24 00:00:00,6686.97,ACH,Sarah Garcia,Switzerland,Wire,Mateo Davis,Low,Australia
TXN000231,ACCT00161,CUST0096,2025-01-24 00:00:00,1539.08,Deposit,Global Logistics,Spain,Online,Karen Flores,Low,Ireland
TXN000232,ACCT00027,CUST0014,2025-01-24 00:00:00,1490.09,ACH,Summit Ventures,Spain,Branch,Ethan Jones,High,India
TXN000233,ACCT00294,CUST0177,2025-01-24 00:00:00,827.6,CashDeposit,Linda King,Japan,Online,Fatima Wilson,Low,Spain
TXN000234,ACCT00286,CUST0173,2025-01-24 00:00:00,522.87,CashDeposit,Silver Freight,Canada,ATM,Karen Clark,Low,United Kingdom
TXN000235,ACCT00150,CUST0090,2025-01-25 00:00:00,804.09,WireTransfer,Chloe Harris,France,Branch,Jennifer Walker,Low,UAE
TXN000236,ACCT00314,CUST0191,2025-01-25 00:00:00,1165.69,WireTransfer,Diego Ramirez,United Kingdom,ATM,Liam Flores,Low,Canada
TXN000237,ACCT00277,CUST0167,2025-01-25 00:00:00,1510.44,ACH,Fatima Taylor,Spain,ATM,Ava King,Low,Spain
TXN000238,ACCT00301,CUST0183,2025-01-25 00:00:00,1208.17,Withdrawal,Sarah Ramirez,Spain,Online,Thomas Lopez,Low,United Kingdom
TXN000239,ACCT00228,CUST0137,2025-01-25 00:00:00,2131.57,Withdrawal,Jennifer Green,UAE,Branch,Chloe Young,Medium,India
TXN000240,ACCT00064,CUST0035,2025-01-26 00:00:00,1266.82,WireTransfer,James Wilson,Netherlands,Online,Diego Torres,Low,United Kingdom
TXN000241,ACCT00301,CUST0183,2025-01-26 00:00:00,281.8,Withdrawal,Emma Lewis,Switzerland,Branch,Thomas Lopez,Low,United Kingdom
TXN000242,ACCT00149,CUST0090,2025-01-26 00:00:00,465.24,ACH,Sven Davis,United States,Wire,Jennifer Walker,Low,UAE
TXN000243,ACCT00212,CUST0130,2025-01-26 00:00:00,452.59,Deposit,Richard Walker,Australia,Wire,Lucas Hill,Low,Ireland
TXN000244,ACCT00189,CUST0114,2025-01-26 00:00:00,331.37,ACH,Anchor Exchange,Japan,Wire,Emma Miller,Low,Netherlands
TXN000245,ACCT00328,CUST0200,2025-01-26 00:00:00,687.05,Deposit,Global Imports,Ireland,Branch,Linda Moore,Low,Spain
TXN000246,ACCT00249,CUST0149,2025-01-26 00:00:00,358.14,CashDeposit,Jennifer Perez,Germany,Branch,Michael Lewis,Low,United States
TXN000247,ACCT00128,CUST0075,2025-01-27 00:00:00,1739.62,Deposit,Elizabeth Sanchez,Netherlands,ATM,Patricia Torres,Medium,Spain
TXN000248,ACCT00328,CUST0200,2025-01-27 00:00:00,385.28,CashDeposit,Charles Robinson,Canada,ATM,Linda Moore,Low,Spain
TXN000249,ACCT00079,CUST0042,2025-01-27 00:00:00,1731.43,WireTransfer,David King,France,Branch,Arjun Jones,Low,India
TXN000250,ACCT00318,CUST0194,2025-01-27 00:00:00,1238.86,Deposit,Diego Miller,France,Online,Thomas White,Low,Canada
TXN000251,ACCT00215,CUST0131,2025-01-27 00:00:00,211.1,Withdrawal,Anchor Imports,United States,Wire,Robert Lopez,Low,Singapore
TXN000252,ACCT00162,CUST0097,2025-01-27 00:00:00,495.73,WireTransfer,Mary Flores,Singapore,Branch,Mateo Ramirez,Low,Canada
TXN000253,ACCT00134,CUST0079,2025-01-27 00:00:00,1480.91,WireTransfer,Diego Walker,Netherlands,Wire,Jessica Moore,Low,Canada
TXN000254,ACCT00292,CUST0176,2025-01-27 00:00:00,105.24,WireTransfer,William Clark,Germany,Online,Michael Young,Low,France
TXN000255,ACCT00070,CUST0038,2025-01-27 00:00:00,252.56,ACH,Camila Jackson,France,ATM,Barbara Jones,Low,Canada
TXN000256,ACCT00080,CUST0043,2025-01-27 00:00:00,661.12,Withdrawal,Noah Scott,Japan,Wire,John Scott,Low,Singapore
TXN000257,ACCT00230,CUST0137,2025-01-27 00:00:00,531.26,CashDeposit,Diego King,India,Branch,Chloe Young,Medium,India
TXN000258,ACCT00111,CUST0064,2025-01-27 00:00:00,804.72,WireTransfer,Anchor Exchange,Japan,Wire,Diego Jones,Low,Netherlands
TXN000259,ACCT00259,CUST0156,2025-01-27 00:00:00,1157.74,WireTransfer,Fatima Harris,Switzerland,Branch,Barbara Hernandez,Low,Canada
TXN000260,ACCT00226,CUST0136,2025-01-27 00:00:00,563.67,ACH,Union Exchange,Netherlands,Wire,James Scott,Low,Japan
TXN000261,ACCT00249,CUST0149,2025-01-28 00:00:00,501.25,CashDeposit,David Thomas,Singapore,Online,Michael Lewis,Low,United States
TXN000262,ACCT00083,CUST0045,2025-01-28 00:00:00,1029.61,Withdrawal,Summit Enterprises,Ireland,Branch,Karen Green,Low,United States
TXN000263,ACCT00140,CUST0084,2025-01-28 00:00:00,2759.34,Deposit,William Johnson,India,Branch,Ahmed Clark,Low,UAE
TXN000264,ACCT00066,CUST0036,2025-01-28 00:00:00,750.32,Withdrawal,Charles Smith,Spain,Online,Mia Scott,Medium,UAE
TXN000265,ACCT00049,CUST0029,2025-01-28 00:00:00,528.45,CashDeposit,Charles Jones,Switzerland,Wire,Sven Robinson,Low,Switzerland
TXN000266,ACCT00046,CUST0027,2025-01-28 00:00:00,552.04,Deposit,Camila Anderson,Germany,ATM,David Nguyen,Low,India
TXN000267,ACCT00011,CUST0005,2025-01-28 00:00:00,607.76,Deposit,Chloe Flores,North Korea,Wire,Fatima Nguyen,High,Myanmar
TXN000268,ACCT00092,CUST0052,2025-01-28 00:00:00,579.14,Deposit,Sunrise Exchange,Switzerland,Wire,Sofia Martinez,Low,United Kingdom
TXN000269,ACCT00176,CUST0106,2025-01-28 00:00:00,674.74,Deposit,Wei Robinson,Ireland,ATM,Emma Lewis,Low,Canada
TXN000270,ACCT00156,CUST0095,2025-01-28 00:00:00,811.55,Deposit,Michael Perez,France,Branch,Ahmed Sanchez,Medium,Canada
TXN000271,ACCT00045,CUST0027,2025-01-28 00:00:00,445.24,Deposit,William Jackson,France,Online,David Nguyen,Low,India
TXN000272,ACCT00140,CUST0084,2025-01-29 00:00:00,1231.23,Withdrawal,Sofia Flores,United Kingdom,Wire,Ahmed Clark,Low,UAE
TXN000273,ACCT00097,CUST0055,2025-01-29 00:00:00,1334.6,Deposit,Prime Exchange,Netherlands,ATM,Barbara Clark,Low,United Kingdom
TXN000274,ACCT00161,CUST0096,2025-01-29 00:00:00,1615.91,Deposit,Ahmed Johnson,Singapore,Online,Karen Flores,Low,Ireland
TXN000275,ACCT00296,CUST0178,2025-01-29 00:00:00,2241.66,WireTransfer,Sarah Miller,Switzerland,Wire,Fatima Scott,Low,Australia
TXN000276,ACCT00019,CUST0009,2025-01-29 00:00:00,5000.0,CashDeposit,John Walker,Libya,Branch,Patricia Anderson,High,North Korea
TXN000277,ACCT00256,CUST0155,2025-01-29 00:00:00,301.36,Deposit,Prime Freight,Singapore,Wire,Wei White,Low,United Kingdom
TXN000278,ACCT00005,CUST0002,2025-01-29 00:00:00,784.62,ACH,Sofia Robinson,Libya,Online,William Ramirez,High,Yemen
TXN000279,ACCT00002,CUST0001,2025-01-29 00:00:00,15000.0,CashDeposit,Silver Imports,Spain,Branch,Mateo Clark,High,Ireland
TXN000280,ACCT00065,CUST0036,2025-01-29 00:00:00,894.83,WireTransfer,Linda Anderson,Spain,ATM,Mia Scott,Medium,UAE
TXN000281,ACCT00085,CUST0047,2025-01-29 00:00:00,559.51,CashDeposit,Horizon Enterprises,United States,ATM,Sarah Jackson,Low,Germany
TXN000282,ACCT00028,CUST0015,2025-01-30 00:00:00,475.87,ACH,Michael Thomas,Germany,ATM,Sofia Smith,High,Ireland
TXN000283,ACCT00282,CUST0171,2025-01-30 00:00:00,795.11,Deposit,Ava Lopez,Singapore,Wire,Ahmed White,Low,Switzerland
TXN000284,ACCT00253,CUST0152,2025-01-30 00:00:00,1826.97,Deposit,Prime Group,Netherlands,ATM,Arjun Young,Medium,United States
TXN000285,ACCT00105,CUST0060,2025-01-30 00:00:00,4329.89,CashDeposit,Sofia Martin,Japan,ATM,Mary Davis,Medium,United Kingdom
TXN000286,ACCT00256,CUST0155,2025-01-30 00:00:00,2213.83,ACH,Sven Rodriguez,UAE,Online,Wei White,Low,United Kingdom
TXN000287,ACCT00116,CUST0068,2025-01-30 00:00:00,722.3,WireTransfer,Sven Sanchez,United Kingdom,Branch,Charles Wilson,Medium,Ireland
TXN000288,ACCT00026,CUST0013,2025-01-30 00:00:00,735.7,Withdrawal,Ethan Brown,Canada,Branch,Jennifer Brown,High,Ireland
TXN000289,ACCT00072,CUST0039,2025-01-30 00:00:00,342.78,Deposit,Ethan Jackson,India,Branch,Linda Nguyen,Low,Netherlands
TXN000290,ACCT00063,CUST0035,2025-01-31 00:00:00,583.52,WireTransfer,Michael Rodriguez,UAE,Online,Diego Torres,Low,United Kingdom
TXN000291,ACCT00081,CUST0043,2025-01-31 00:00:00,659.1,WireTransfer,Emma Gonzalez,United Kingdom,ATM,John Scott,Low,Singapore
TXN000292,ACCT00124,CUST0074,2025-01-31 00:00:00,698.95,Withdrawal,Sven Lewis,France,Online,James Miller,Low,Germany
TXN000293,ACCT00039,CUST0021,2025-01-31 00:00:00,396.39,Withdrawal,Camila Lopez,Libya,Branch,Tatiana Orlova,High,Libya
TXN000294,ACCT00084,CUST0046,2025-01-31 00:00:00,373.71,WireTransfer,Yuki Clark,Canada,Online,Michael Rodriguez,Low,UAE
TXN000295,ACCT00224,CUST0135,2025-01-31 00:00:00,4708.73,CashDeposit,Sarah Hill,Canada,Branch,Yuki Garcia,Low,France
TXN000296,ACCT00106,CUST0061,2025-01-31 00:00:00,475.91,WireTransfer,Linda Brown,Switzerland,ATM,Michael Flores,Low,Australia
TXN000297,ACCT00189,CUST0114,2025-01-31 00:00:00,223.2,CashDeposit,Robert King,United States,ATM,Emma Miller,Low,Netherlands
TXN000298,ACCT00139,CUST0083,2025-01-31 00:00:00,579.77,WireTransfer,David Jackson,Spain,ATM,Mary Nguyen,Low,India
TXN000299,ACCT00108,CUST0061,2025-01-31 00:00:00,401.51,CashDeposit,Global Ventures,United Kingdom,ATM,Michael Flores,Low,Australia
TXN000300,ACCT00319,CUST0195,2025-01-31 00:00:00,191.28,Deposit,Anchor Partners,Germany,Wire,Jennifer Garcia,Low,Canada
TXN000301,ACCT00230,CUST0137,2025-01-31 00:00:00,413.23,Deposit,Mary Lewis,Switzerland,Online,Chloe Young,Medium,India
TXN000302,ACCT00269,CUST0161,2025-01-31 00:00:00,312.07,Deposit,Anchor Traders,United States,Branch,Jessica Harris,Low,Australia
TXN000303,ACCT00275,CUST0165,2025-02-01 00:00:00,218.32,Withdrawal,Jessica Clark,Germany,Wire,Camila Williams,Medium,Australia
TXN000304,ACCT00287,CUST0173,2025-02-01 00:00:00,246.2,Withdrawal,Karen Perez,Germany,Online,Karen Clark,Low,United Kingdom
TXN000305,ACCT00212,CUST0130,2025-02-01 00:00:00,766.06,ACH,Sunrise Imports,Singapore,Online,Lucas Hill,Low,Ireland
TXN000306,ACCT00005,CUST0002,2025-02-01 00:00:00,274.56,CashDeposit,Summit Group,Syria,Online,William Ramirez,High,Yemen
TXN000307,ACCT00306,CUST0186,2025-02-01 00:00:00,3360.43,Deposit,Mateo Perez,Germany,ATM,Fatima King,Low,Canada
TXN000308,ACCT00003,CUST0002,2025-02-01 00:00:00,236.84,Withdrawal,Arjun Lopez,Libya,Online,William Ramirez,High,Yemen
TXN000309,ACCT00105,CUST0060,2025-02-01 00:00:00,340.99,ACH,Elizabeth Nguyen,Switzerland,Branch,Mary Davis,Medium,United Kingdom
TXN000310,ACCT00279,CUST0169,2025-02-01 00:00:00,691.9,Withdrawal,Jennifer Hill,Australia,ATM,Olga Torres,Low,Canada
TXN000311,ACCT00268,CUST0160,2025-02-01 00:00:00,940.78,ACH,Mia Johnson,Japan,Branch,Thomas Robinson,Low,Spain
TXN000312,ACCT00322,CUST0197,2025-02-01 00:00:00,1501.81,Deposit,Jessica Jackson,Singapore,Branch,Linda Clark,Low,Spain
TXN000313,ACCT00270,CUST0162,2025-02-02 00:00:00,294.31,CashDeposit,Summit Enterprises,Spain,Online,Olga Moore,Low,Ireland
TXN000314,ACCT00159,CUST0096,2025-02-02 00:00:00,517.22,Deposit,Delta Holdings,Canada,ATM,Karen Flores,Low,Ireland
TXN000315,ACCT00104,CUST0060,2025-02-02 00:00:00,516.8,WireTransfer,Linda Torres,Canada,Wire,Mary Davis,Medium,United Kingdom
TXN000316,ACCT00050,CUST0029,2025-02-02 00:00:00,352.62,WireTransfer,Atlas Group,Germany,ATM,Sven Robinson,Low,Switzerland
TXN000317,ACCT00083,CUST0045,2025-02-02 00:00:00,2953.44,Deposit,William White,United Kingdom,ATM,Karen Green,Low,United States
TXN000318,ACCT00215,CUST0131,2025-02-02 00:00:00,1801.85,Deposit,Sunrise Traders,United Kingdom,Online,Robert Lopez,Low,Singapore
TXN000319,ACCT00293,CUST0177,2025-02-02 00:00:00,2679.68,Deposit,Robert Williams,Australia,ATM,Fatima Wilson,Low,Spain
TXN000320,ACCT00016,CUST0007,2025-02-02 00:00:00,8689.99,CashDeposit,Horizon Imports,Singapore,Branch,Wei Wilson,High,Netherlands
TXN000321,ACCT00061,CUST0034,2025-02-02 00:00:00,38.53,ACH,Ava Garcia,United States,Branch,William Harris,Low,Japan
TXN000322,ACCT00219,CUST0132,2025-02-02 00:00:00,4852.63,Withdrawal,Ahmed Johnson,Canada,Online,Mia Ramirez,Medium,Spain
TXN000323,ACCT00258,CUST0155,2025-02-02 00:00:00,1102.49,ACH,Ahmed Scott,Netherlands,Wire,Wei White,Low,United Kingdom
TXN000324,ACCT00269,CUST0161,2025-02-03 00:00:00,594.0,WireTransfer,Wei White,Netherlands,Wire,Jessica Harris,Low,Australia
TXN000325,ACCT00114,CUST0066,2025-02-03 00:00:00,1108.99,Withdrawal,Liam White,Ireland,Wire,Charles Torres,Low,Germany
TXN000326,ACCT00286,CUST0173,2025-02-03 00:00:00,1195.32,Deposit,Crown Partners,Japan,Branch,Karen Clark,Low,United Kingdom
TXN000327,ACCT00127,CUST0075,2025-02-03 00:00:00,836.3,WireTransfer,Ahmed Torres,UAE,Wire,Patricia Torres,Medium,Spain
TXN000328,ACCT00256,CUST0155,2025-02-03 00:00:00,428.25,ACH,Jennifer Jackson,Netherlands,Branch,Wei White,Low,United Kingdom
TXN000329,ACCT00231,CUST0138,2025-02-03 00:00:00,117.47,WireTransfer,Diego Martinez,Japan,Branch,Sofia Rodriguez,Medium,India
TXN000330,ACCT00088,CUST0048,2025-02-03 00:00:00,1160.06,CashDeposit,Crown Ventures,Canada,Wire,Thomas King,Low,Spain
TXN000331,ACCT00068,CUST0037,2025-02-03 00:00:00,550.65,Withdrawal,Arjun Robinson,Spain,Wire,Noah King,Medium,United Kingdom
TXN000332,ACCT00092,CUST0052,2025-02-03 00:00:00,114.35,WireTransfer,Summit Exchange,Australia,Online,Sofia Martinez,Low,United Kingdom
TXN000333,ACCT00090,CUST0050,2025-02-03 00:00:00,1386.97,WireTransfer,Prime Partners,Ireland,Branch,Thomas Hernandez,Medium,Singapore
TXN000334,ACCT00256,CUST0155,2025-02-04 00:00:00,289.67,WireTransfer,Mateo Taylor,Japan,Branch,Wei White,Low,United Kingdom
TXN000335,ACCT00256,CUST0155,2025-02-04 00:00:00,1988.55,Withdrawal,Jennifer Rodriguez,Germany,Online,Wei White,Low,United Kingdom
TXN000336,ACCT00089,CUST0049,2025-02-04 00:00:00,1944.01,CashDeposit,Diego Taylor,Netherlands,ATM,Diego Moore,Low,United States
TXN000337,ACCT00112,CUST0065,2025-02-04 00:00:00,1230.74,CashDeposit,Metro Ventures,Netherlands,Online,Karen King,Low,Switzerland
TXN000338,ACCT00156,CUST0095,2025-02-04 00:00:00,1313.19,Deposit,Ava Miller,Netherlands,Online,Ahmed Sanchez,Medium,Canada
TXN000339,ACCT00311,CUST0190,2025-02-04 00:00:00,73.8,Deposit,Patricia White,United States,ATM,Mia Torres,Medium,Singapore
TXN000340,ACCT00216,CUST0131,2025-02-04 00:00:00,2221.63,Deposit,Atlas Partners,Netherlands,Online,Robert Lopez,Low,Singapore
TXN000341,ACCT00041,CUST0023,2025-02-04 00:00:00,16833.17,WireTransfer,Wei Brown,Switzerland,Wire,Richard Martin,High,India
TXN000342,ACCT00312,CUST0190,2025-02-04 00:00:00,449.02,WireTransfer,Richard Smith,India,Online,Mia Torres,Medium,Singapore
TXN000343,ACCT00118,CUST0070,2025-02-04 00:00:00,109.6,Deposit,David Walker,UAE,Online,Jennifer Jackson,Low,Switzerland
TXN000344,ACCT00301,CUST0183,2025-02-04 00:00:00,585.97,CashDeposit,William Hernandez,Canada,Branch,Thomas Lopez,Low,United Kingdom
TXN000345,ACCT00085,CUST0047,2025-02-04 00:00:00,168.7,CashDeposit,Jessica Scott,United Kingdom,Online,Sarah Jackson,Low,Germany
TXN000346,ACCT00276,CUST0166,2025-02-04 00:00:00,966.18,ACH,Silver Traders,Canada,Branch,Arjun Clark,Low,Germany
TXN000347,ACCT00288,CUST0174,2025-02-04 00:00:00,2146.77,WireTransfer,Emma Smith,Singapore,Branch,Emma Davis,Low,United Kingdom
TXN000348,ACCT00041,CUST0023,2025-02-04 09:00:00,15647.61,WireTransfer,Horizon Ventures,UAE,Wire,Richard Martin,High,India
TXN000349,ACCT00215,CUST0131,2025-02-05 00:00:00,1262.03,ACH,Union Freight,Singapore,Wire,Robert Lopez,Low,Singapore
TXN000350,ACCT00266,CUST0159,2025-02-05 00:00:00,1070.02,Withdrawal,Nova Partners,Australia,Branch,Camila Thompson,Medium,France
TXN000351,ACCT00123,CUST0073,2025-02-05 00:00:00,2927.85,ACH,Union Logistics,Switzerland,Wire,Lucas Gonzalez,Low,India
TXN000352,ACCT00137,CUST0082,2025-02-05 00:00:00,1920.25,Withdrawal,Nova Freight,Japan,Branch,Sven Brown,Low,Spain
TXN000353,ACCT00160,CUST0096,2025-02-06 00:00:00,296.41,WireTransfer,Ava Young,Switzerland,Online,Karen Flores,Low,Ireland
TXN000354,ACCT00222,CUST0134,2025-02-06 00:00:00,574.75,Deposit,Diego Thompson,India,ATM,Sven Young,Low,Spain
TXN000355,ACCT00235,CUST0141,2025-02-06 00:00:00,91.34,CashDeposit,Falcon Ventures,United Kingdom,ATM,Charles King,Medium,India
TXN000356,ACCT00201,CUST0122,2025-02-06 00:00:00,625.3,CashDeposit,William Gonzalez,Singapore,Branch,William Smith,Low,India
TXN000357,ACCT00207,CUST0126,2025-02-06 00:00:00,96.77,Deposit,Emma Jones,United Kingdom,Branch,Elizabeth Jones,Low,United Kingdom
TXN000358,ACCT00123,CUST0073,2025-02-06 00:00:00,258.82,WireTransfer,Elizabeth Gonzalez,UAE,Online,Lucas Gonzalez,Low,India
TXN000359,ACCT00224,CUST0135,2025-02-07 00:00:00,781.0,CashDeposit,Sven White,Germany,Online,Yuki Garcia,Low,France
TXN000360,ACCT00084,CUST0046,2025-02-07 00:00:00,109.73,ACH,Elizabeth Wilson,United States,Wire,Michael Rodriguez,Low,UAE
TXN000361,ACCT00082,CUST0044,2025-02-07 00:00:00,2671.0,Deposit,Emma Martinez,Ireland,ATM,Jessica White,Low,United Kingdom
TXN000362,ACCT00030,CUST0017,2025-02-07 00:00:00,1928.64,WireTransfer,David Hernandez,Yemen,Wire,Thomas King,High,Spain
TXN000363,ACCT00099,CUST0057,2025-02-07 00:00:00,3913.75,Deposit,Jessica Walker,United States,Branch,Robert Walker,Low,India
TXN000364,ACCT00287,CUST0173,2025-02-07 00:00:00,780.13,CashDeposit,Thomas Williams,UAE,Wire,Karen Clark,Low,United Kingdom
TXN000365,ACCT00280,CUST0170,2025-02-07 00:00:00,554.77,Deposit,Prime Traders,Australia,Wire,Mateo Davis,Low,Australia
TXN000366,ACCT00290,CUST0175,2025-02-07 00:00:00,393.6,ACH,Robert Hernandez,Japan,ATM,Fatima Scott,Medium,Netherlands
TXN000367,ACCT00281,CUST0171,2025-02-08 00:00:00,567.16,Deposit,Delta Partners,France,Online,Ahmed White,Low,Switzerland
TXN000368,ACCT00210,CUST0129,2025-02-08 00:00:00,79.78,Withdrawal,Anchor Imports,Canada,ATM,Robert Ramirez,Medium,Netherlands
TXN000369,ACCT00306,CUST0186,2025-02-08 00:00:00,308.74,Withdrawal,John Williams,United States,Online,Fatima King,Low,Canada
